conflict_group_id,occurrences,label_count,labels,label_counts,source_file_count,source_files
1,5,2,BENIGN | DDoS,BENIGN: 1 | DDoS: 4,2,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
388,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
389,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
390,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
391,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
392,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
393,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
394,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
395,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
396,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
397,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
398,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
399,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
400,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
401,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
402,3,2,BENIGN | PortScan,BENIGN: 2 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
403,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
404,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
405,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
406,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
407,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
408,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
409,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
410,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
411,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
412,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
413,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
414,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
415,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
416,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
417,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
418,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
419,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
420,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
421,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
422,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
423,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
424,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
425,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
426,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
427,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
428,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
429,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
430,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
431,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
432,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
433,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
434,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
435,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
436,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
437,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
438,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
439,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
440,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
441,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
442,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
443,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
444,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
445,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
446,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
447,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
448,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
449,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
450,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
451,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
452,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
453,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
454,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
455,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
456,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
457,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
458,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
459,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
460,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
461,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
462,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
463,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
464,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
465,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
466,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
467,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
468,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
469,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
470,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
471,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
472,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
473,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
474,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
475,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
476,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
477,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
478,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
479,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
480,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
481,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
482,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
483,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
484,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
485,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
486,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
487,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
488,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
489,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
490,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
491,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
492,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
493,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
494,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
495,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
496,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
497,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
498,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
499,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
500,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
501,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
502,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
503,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
504,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
505,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
506,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
507,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
508,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
509,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
510,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
511,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
512,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
513,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
514,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
515,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
516,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
